sequence_id,length,legal_chars,length_in_train_range,exact_copy_train,exact_copy_any_real,nearest_train_id,nearest_train_identity,nearest_train_query_coverage,nearest_train_target_coverage,novel_at_threshold,pf00741_hit,pf00741_evalue,pf00741_score,pf00741_coverage,gvpa_core95_hit,gvpa_core95_evalue,gvpa_core95_score,gvpa_core95_coverage,conserved_sites_scored,conservation_exact_fidelity,conservation_property_fidelity,hydrophobic_fraction,charged_fraction,polar_fraction,aromatic_fraction,beta_favoring_fraction,net_charge_per_residue,mean_hydropathy,basic_fidelity_pass,hard_fidelity_pass
lstm_temp0.8_seed42_0010,72,True,True,False,False,WP_287627019.1,1.0,0.9722222222222222,0.9859154929577465,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5694444444444444,0.20833333333333334,0.19444444444444445,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.6972222222222223,True,
lstm_temp0.8_seed42_0011,72,True,True,False,False,WP_069965561.1,0.9861111111111112,1.0,0.96,False,,,,,,,,,70,0.9857142857142858,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7638888888888888,True,
lstm_temp0.8_seed42_0012,72,True,True,False,False,WP_015171018.1,0.9722222222222222,1.0,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3194444444444444,-0.041666666666666664,0.7625,True,
lstm_temp0.8_seed42_0013,71,True,True,False,False,WP_330936551.1,0.9827586206896551,0.8169014084507042,0.9830508474576272,False,,,,,,,,,57,0.9298245614035088,0.9824561403508771,0.5633802816901409,0.2112676056338028,0.19718309859154928,0.04225352112676056,0.352112676056338,-0.04225352112676056,0.7098591549295774,True,
lstm_temp0.8_seed42_0014,72,True,True,False,False,WP_162425313.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7597222222222223,True,
lstm_temp0.8_seed42_0015,73,True,True,False,False,WP_045871251.1,1.0,0.958904109589041,0.9859154929577465,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5753424657534246,0.2054794520547945,0.1917808219178082,0.0410958904109589,0.3287671232876712,-0.0410958904109589,0.7109589041095891,True,
lstm_temp0.8_seed42_0016,73,True,True,False,False,WP_268609013.1,1.0,0.9726027397260274,0.9861111111111112,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.589041095890411,0.2054794520547945,0.1780821917808219,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.8068493150684931,True,
lstm_temp0.8_seed42_0017,72,True,True,True,True,WP_505716830.1,1.0,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7958333333333334,False,
lstm_temp0.8_seed42_0018,71,True,True,False,False,WP_015171018.1,0.9571428571428572,0.9859154929577465,0.9722222222222222,False,,,,,,,,,68,0.9558823529411765,0.9852941176470589,0.5915492957746479,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7859154929577465,True,
lstm_temp0.8_seed42_0019,72,True,True,True,True,WP_075598971.1,1.0,1.0,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7597222222222223,False,
lstm_temp0.8_seed42_0020,62,True,True,False,False,WP_015171018.1,0.9565217391304348,0.7419354838709677,0.6388888888888888,False,,,,,,,,,44,0.9090909090909091,0.9545454545454546,0.5806451612903226,0.1774193548387097,0.22580645161290322,0.03225806451612903,0.3064516129032258,0.016129032258064516,0.7806451612903226,True,
lstm_temp0.8_seed42_0021,71,True,True,False,False,WP_261225443.1,1.0,1.0,0.9466666666666667,False,,,,,,,,,68,0.9705882352941176,1.0,0.5915492957746479,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7816901408450704,True,
lstm_temp0.8_seed42_0022,72,True,True,False,False,WP_153228363.1,0.9830508474576272,0.8194444444444444,0.9672131147540983,False,,,,,,,,,58,0.9655172413793104,0.9827586206896551,0.5694444444444444,0.20833333333333334,0.19444444444444445,0.041666666666666664,0.3194444444444444,-0.041666666666666664,0.6527777777777778,True,
lstm_temp0.8_seed42_0023,71,True,True,False,False,AOC53260.1,1.0,0.8309859154929577,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.323943661971831,-0.04225352112676056,0.6830985915492958,True,
lstm_temp0.8_seed42_0024,72,True,True,False,False,WP_190377542.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7916666666666666,True,
lstm_temp0.8_seed42_0025,78,True,True,False,False,WP_015167036.1,0.9436619718309859,0.9102564102564102,0.9861111111111112,True,,,,,,,,,70,0.8857142857142857,0.9714285714285714,0.6025641025641025,0.21794871794871795,0.1794871794871795,0.038461538461538464,0.3333333333333333,-0.038461538461538464,0.8230769230769232,True,
lstm_temp0.8_seed42_0026,71,True,True,False,False,WP_036534731.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,70,0.9857142857142858,0.9857142857142858,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7492957746478873,True,
lstm_temp0.8_seed42_0027,72,True,True,False,False,WP_190387978.1,0.9710144927536232,0.9583333333333334,0.971830985915493,False,,,,,,,,,68,0.9705882352941176,0.9852941176470589,0.6111111111111112,0.20833333333333334,0.18055555555555555,0.05555555555555555,0.3472222222222222,-0.041666666666666664,0.7875000000000001,True,
lstm_temp0.8_seed42_0028,73,True,True,False,False,WP_036534731.1,0.9861111111111112,0.9863013698630136,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.589041095890411,0.2054794520547945,0.1780821917808219,0.0410958904109589,0.3561643835616438,-0.0410958904109589,0.8479452054794521,True,
lstm_temp0.8_seed42_0029,65,True,True,False,False,WP_017721725.1,0.9841269841269841,0.9692307692307692,0.875,False,,,,,,,,,62,0.9516129032258065,0.967741935483871,0.5846153846153846,0.2,0.2,0.046153846153846156,0.3384615384615385,-0.046153846153846156,0.7815384615384616,True,
lstm_temp0.8_seed42_0030,72,True,True,False,False,WP_026789190.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5694444444444444,0.20833333333333334,0.19444444444444445,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7319444444444445,True,
lstm_temp0.8_seed42_0031,71,True,True,False,False,WP_265902100.1,1.0,1.0,0.9861111111111112,False,,,,,,,,,69,0.9565217391304348,0.9855072463768116,0.5915492957746479,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7774647887323944,True,
lstm_temp0.8_seed42_0032,72,True,True,False,False,AOC53260.1,1.0,0.8194444444444444,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3194444444444444,-0.041666666666666664,0.6986111111111112,True,
lstm_temp0.8_seed42_0033,73,True,True,False,False,WP_069965561.1,1.0,0.9863013698630136,0.96,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5753424657534246,0.2054794520547945,0.1917808219178082,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.7712328767123289,True,
lstm_temp0.8_seed42_0034,73,True,True,False,False,WP_039726782.1,1.0,0.9863013698630136,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.589041095890411,0.2054794520547945,0.1780821917808219,0.0410958904109589,0.3287671232876712,-0.0410958904109589,0.7698630136986302,True,
lstm_temp0.8_seed42_0035,72,True,True,False,False,AOC53260.1,1.0,0.8194444444444444,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5694444444444444,0.2222222222222222,0.18055555555555555,0.041666666666666664,0.3055555555555556,-0.027777777777777776,0.6180555555555556,True,
lstm_temp0.8_seed42_0036,73,True,True,False,False,WP_162425313.1,0.9861111111111112,0.9863013698630136,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5753424657534246,0.2054794520547945,0.1917808219178082,0.0410958904109589,0.3287671232876712,-0.0410958904109589,0.7027397260273973,True,
lstm_temp0.8_seed42_0037,71,True,True,False,False,WP_072717742.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,69,1.0,0.9855072463768116,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7535211267605634,True,
lstm_temp0.8_seed42_0038,72,True,True,False,False,WP_009768191.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9428571428571428,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7555555555555555,True,
lstm_temp0.8_seed42_0039,72,True,True,False,False,WP_190553740.1,0.9859154929577465,0.9861111111111112,0.9861111111111112,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7597222222222223,True,
lstm_temp0.8_seed42_0040,71,True,True,False,False,WP_009768191.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,69,0.9565217391304348,0.9855072463768116,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7408450704225352,True,
lstm_temp0.8_seed42_0041,73,True,True,False,False,WP_073640805.1,1.0,0.9863013698630136,0.9863013698630136,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5753424657534246,0.2054794520547945,0.1917808219178082,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.7356164383561644,True,
lstm_temp0.8_seed42_0042,73,True,True,False,False,WP_036534731.1,0.9861111111111112,0.9863013698630136,1.0,False,,,,,,,,,70,0.9857142857142858,0.9857142857142858,0.6027397260273972,0.2054794520547945,0.1643835616438356,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.8465753424657535,True,
lstm_temp0.8_seed42_0043,72,True,True,False,False,WP_036534731.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.8291666666666667,True,
lstm_temp0.8_seed42_0044,72,True,True,False,False,WP_026789190.1,0.9722222222222222,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.7972222222222222,True,
lstm_temp0.8_seed42_0045,72,True,True,False,False,WP_036534731.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9857142857142858,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.8,True,
lstm_temp0.8_seed42_0046,74,True,True,False,False,WP_334789054.1,0.9859154929577465,0.9594594594594594,0.9594594594594594,False,,,,,,,,,69,1.0,0.9855072463768116,0.5945945945945946,0.20270270270270271,0.17567567567567569,0.04054054054054054,0.32432432432432434,-0.04054054054054054,0.822972972972973,True,
lstm_temp0.8_seed42_0047,68,True,True,False,False,WP_193875962.1,0.9850746268656716,0.9852941176470589,0.9305555555555556,False,,,,,,,,,66,0.9393939393939394,0.9848484848484849,0.5882352941176471,0.20588235294117646,0.17647058823529413,0.04411764705882353,0.3235294117647059,-0.029411764705882353,0.7352941176470589,True,
lstm_temp0.8_seed42_0048,72,True,True,False,False,WP_072717742.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,1.0,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7680555555555556,True,
lstm_temp0.8_seed42_0049,71,True,True,False,False,GEA25652.1,0.971830985915493,1.0,0.8452380952380952,False,,,,,,,,,70,0.9142857142857143,0.9714285714285714,0.5633802816901409,0.22535211267605634,0.16901408450704225,0.028169014084507043,0.30985915492957744,-0.028169014084507043,0.6830985915492958,True,
lstm_temp0.8_seed42_0050,71,True,True,False,False,WP_072717742.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,70,1.0,0.9857142857142858,0.5915492957746479,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7901408450704226,True,
lstm_temp0.8_seed42_0051,75,True,True,False,False,WP_083620231.1,0.971830985915493,0.9466666666666667,0.9861111111111112,False,,,,,,,,,69,0.9565217391304348,0.9710144927536232,0.6,0.21333333333333335,0.16,0.04,0.36,-0.05333333333333334,0.8426666666666667,True,
lstm_temp0.8_seed42_0052,71,True,True,False,False,GEA25652.1,0.9859154929577465,1.0,0.8452380952380952,False,,,,,,,,,70,0.9285714285714286,0.9857142857142858,0.5492957746478874,0.2112676056338028,0.2112676056338028,0.04225352112676056,0.323943661971831,-0.04225352112676056,0.6098591549295774,True,
lstm_temp0.8_seed42_0053,71,True,True,False,False,WP_075598971.1,0.9859154929577465,1.0,0.9861111111111112,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.747887323943662,True,
lstm_temp0.8_seed42_0054,72,True,True,True,True,WP_479716902.1,1.0,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7958333333333334,False,
lstm_temp0.8_seed42_0055,72,True,True,False,False,WP_261225443.1,0.9859154929577465,0.9861111111111112,0.9466666666666667,False,,,,,,,,,67,0.9701492537313433,1.0,0.5972222222222222,0.20833333333333334,0.18055555555555555,0.05555555555555555,0.3611111111111111,-0.041666666666666664,0.7861111111111111,True,
lstm_temp0.8_seed42_0056,72,True,True,False,False,AOC53260.1,1.0,0.8194444444444444,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5694444444444444,0.20833333333333334,0.19444444444444445,0.041666666666666664,0.3194444444444444,-0.041666666666666664,0.6625000000000001,True,
lstm_temp0.8_seed42_0057,72,True,True,False,False,WP_162425313.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7597222222222223,True,
lstm_temp0.8_seed42_0058,72,True,True,False,False,WP_015080752.1,1.0,0.9722222222222222,0.9859154929577465,False,,,,,,,,,69,0.9855072463768116,0.9855072463768116,0.5694444444444444,0.20833333333333334,0.19444444444444445,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7,True,
lstm_temp0.8_seed42_0059,75,True,True,False,False,WP_334789054.1,0.9714285714285714,0.9333333333333333,0.9459459459459459,False,,,,,,,,,68,0.9558823529411765,0.9705882352941176,0.5866666666666667,0.21333333333333335,0.18666666666666668,0.05333333333333334,0.3466666666666667,-0.05333333333333334,0.6946666666666667,True,
lstm_temp0.8_seed42_0060,72,True,True,False,False,WP_083620231.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3611111111111111,-0.041666666666666664,0.8430555555555556,True,
lstm_temp0.8_seed42_0061,71,True,True,False,False,WP_479716902.1,0.9859154929577465,1.0,0.9861111111111112,False,,,,,,,,,69,0.9565217391304348,0.9710144927536232,0.5915492957746479,0.22535211267605634,0.15492957746478872,0.04225352112676056,0.323943661971831,-0.028169014084507043,0.6957746478873239,True,
lstm_temp0.8_seed42_0062,72,True,True,True,True,WP_505716830.1,1.0,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7958333333333334,False,
lstm_temp0.8_seed42_0063,73,True,True,False,False,AOC53260.1,1.0,0.8082191780821918,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5753424657534246,0.2191780821917808,0.1780821917808219,0.0410958904109589,0.3287671232876712,-0.0273972602739726,0.6602739726027398,True,
lstm_temp0.8_seed42_0064,72,True,True,False,False,WP_334789054.1,0.9722222222222222,1.0,0.972972972972973,False,,,,,,,,,70,0.9714285714285714,0.9714285714285714,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3611111111111111,-0.041666666666666664,0.8083333333333333,True,
lstm_temp0.8_seed42_0065,73,True,True,False,False,WP_330936551.1,1.0,0.7808219178082192,0.9661016949152542,False,,,,,,,,,56,0.9642857142857143,0.9821428571428571,0.589041095890411,0.2054794520547945,0.1780821917808219,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.810958904109589,True,
lstm_temp0.8_seed42_0066,73,True,True,False,False,AOC53260.1,1.0,0.8082191780821918,0.9833333333333333,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5753424657534246,0.2191780821917808,0.1780821917808219,0.0410958904109589,0.3013698630136986,-0.0273972602739726,0.6342465753424658,True,
lstm_temp0.8_seed42_0067,72,True,True,False,False,WP_330936551.1,0.9655172413793104,0.8055555555555556,0.9830508474576272,False,,,,,,,,,57,0.9122807017543859,0.9649122807017544,0.5972222222222222,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.8555555555555556,True,
lstm_temp0.8_seed42_0068,72,True,True,False,False,GAB4386638.1,1.0,0.9861111111111112,0.9861111111111112,False,,,,,,,,,69,0.9420289855072463,0.9855072463768116,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.8208333333333333,True,
lstm_temp0.8_seed42_0069,71,True,True,False,False,WP_287627019.1,1.0,0.9859154929577465,0.9859154929577465,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7169014084507042,True,
lstm_temp0.8_seed42_0070,69,True,True,False,False,WP_008311322.1,0.9848484848484849,0.9565217391304348,0.9166666666666666,False,,,,,,,,,65,0.9846153846153847,0.9846153846153847,0.5652173913043478,0.2318840579710145,0.17391304347826086,0.028985507246376812,0.3188405797101449,-0.057971014492753624,0.655072463768116,True,
lstm_temp0.8_seed42_0071,71,True,True,False,False,WP_009768191.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,69,0.9565217391304348,0.9855072463768116,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7408450704225352,True,
lstm_temp0.8_seed42_0072,72,True,True,False,False,WP_287627019.1,1.0,0.9722222222222222,0.9859154929577465,False,,,,,,,,,69,0.9710144927536232,0.9855072463768116,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7319444444444445,True,
lstm_temp0.8_seed42_0073,72,True,True,False,False,WP_036534731.1,0.9857142857142858,0.9722222222222222,0.9722222222222222,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5555555555555556,0.2222222222222222,0.19444444444444445,0.041666666666666664,0.3333333333333333,-0.027777777777777776,0.6402777777777778,True,
lstm_temp0.8_seed42_0074,71,True,True,False,False,WP_324704072.1,1.0,0.9859154929577465,0.9722222222222222,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7450704225352113,True,
lstm_temp0.8_seed42_0075,73,True,True,False,False,WP_009768191.1,0.971830985915493,0.9726027397260274,0.9861111111111112,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5616438356164384,0.2191780821917808,0.1917808219178082,0.0410958904109589,0.3287671232876712,-0.0273972602739726,0.6520547945205479,True,
lstm_temp0.8_seed42_0076,73,True,True,False,False,GEA25652.1,0.9852941176470589,0.9315068493150684,0.8095238095238095,False,,,,,,,,,67,0.9402985074626866,0.9850746268656716,0.5753424657534246,0.2054794520547945,0.1917808219178082,0.0410958904109589,0.3287671232876712,-0.0410958904109589,0.7068493150684931,True,
lstm_temp0.8_seed42_0077,73,True,True,False,False,WP_324704072.1,0.9859154929577465,0.9726027397260274,0.9861111111111112,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.6027397260273972,0.2054794520547945,0.1643835616438356,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.8424657534246576,True,
lstm_temp0.8_seed42_0078,71,True,True,False,False,WP_045871251.1,0.9859154929577465,1.0,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7492957746478873,True,
lstm_temp0.8_seed42_0079,73,True,True,False,False,WP_036534731.1,0.9722222222222222,0.9863013698630136,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.6164383561643836,0.2054794520547945,0.1506849315068493,0.0410958904109589,0.3424657534246575,-0.0410958904109589,0.8863013698630138,True,
lstm_temp0.8_seed42_0080,71,True,True,False,False,WP_193875962.1,1.0,0.971830985915493,0.9583333333333334,False,,,,,,,,,67,0.9552238805970149,0.9850746268656716,0.5774647887323944,0.2112676056338028,0.18309859154929578,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7408450704225352,True,
lstm_temp0.8_seed42_0081,72,True,True,False,False,WP_069965561.1,0.9859154929577465,0.9861111111111112,0.9466666666666667,False,,,,,,,,,68,0.9558823529411765,0.9852941176470589,0.5833333333333334,0.2222222222222222,0.18055555555555555,0.041666666666666664,0.3472222222222222,-0.027777777777777776,0.7402777777777778,True,
lstm_temp0.8_seed42_0082,71,True,True,False,False,WP_036534731.1,0.9859154929577465,1.0,0.9861111111111112,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.5915492957746479,0.2112676056338028,0.16901408450704225,0.04225352112676056,0.3380281690140845,-0.04225352112676056,0.7816901408450704,True,
lstm_temp0.8_seed42_0083,73,True,True,False,False,WP_075598971.1,0.9861111111111112,0.9863013698630136,1.0,False,,,,,,,,,70,0.9714285714285714,0.9857142857142858,0.589041095890411,0.2054794520547945,0.1780821917808219,0.0410958904109589,0.3287671232876712,-0.0410958904109589,0.7780821917808219,True,
lstm_temp0.8_seed42_0084,72,True,True,False,False,WP_045871251.1,0.9857142857142858,0.9722222222222222,0.9859154929577465,False,,,,,,,,,69,0.9565217391304348,0.9855072463768116,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3333333333333333,-0.041666666666666664,0.7277777777777777,True,
lstm_temp0.8_seed42_0085,72,True,True,False,False,WP_015171018.1,1.0,0.9722222222222222,0.9722222222222222,False,,,,,,,,,68,0.9705882352941176,0.9852941176470589,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.7972222222222222,True,
lstm_temp0.8_seed42_0086,72,True,True,False,False,WP_009768191.1,1.0,0.9444444444444444,0.9444444444444444,False,,,,,,,,,67,0.9552238805970149,0.9850746268656716,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.788888888888889,True,
