sequence_id,length,legal_chars,length_in_train_range,exact_copy_train,exact_copy_any_real,nearest_train_id,nearest_train_identity,nearest_train_query_coverage,nearest_train_target_coverage,novel_at_threshold,pf00741_hit,pf00741_evalue,pf00741_score,pf00741_coverage,gvpa_core95_hit,gvpa_core95_evalue,gvpa_core95_score,gvpa_core95_coverage,conserved_sites_scored,conservation_exact_fidelity,conservation_property_fidelity,hydrophobic_fraction,charged_fraction,polar_fraction,aromatic_fraction,beta_favoring_fraction,net_charge_per_residue,mean_hydropathy,basic_fidelity_pass,hard_fidelity_pass
vae_scale1_temp0.8_seed42_0059,91,True,True,False,False,WP_153228363.1,0.7735849056603774,0.5824175824175825,0.8688524590163934,True,,,,,,,,,52,0.75,0.9230769230769231,0.6593406593406593,0.21978021978021978,0.03296703296703297,0.02197802197802198,0.37362637362637363,-0.06593406593406594,1.4230769230769231,True,
vae_scale1_temp0.8_seed42_0060,91,True,True,False,False,WP_073608715.1,0.8214285714285714,0.6153846153846154,0.7777777777777778,True,,,,,,,,,55,0.8,0.9090909090909091,0.6043956043956044,0.27472527472527475,0.07692307692307693,0.03296703296703297,0.3956043956043956,-0.07692307692307693,0.9912087912087912,True,
vae_scale1_temp0.8_seed42_0061,82,True,True,False,False,WP_330936551.1,0.9649122807017544,0.6951219512195121,0.9661016949152542,False,,,,,,,,,56,0.9642857142857143,0.9821428571428571,0.6097560975609756,0.24390243902439024,0.08536585365853659,0.036585365853658534,0.3780487804878049,-0.024390243902439025,0.9719512195121952,True,
vae_scale1_temp0.8_seed42_0062,91,True,True,False,False,GAB4386638.1,0.9411764705882353,0.7472527472527473,0.9444444444444444,True,,,,,,,,,67,0.8955223880597015,0.9850746268656716,0.5714285714285714,0.24175824175824176,0.16483516483516483,0.04395604395604396,0.38461538461538464,-0.04395604395604396,0.7857142857142857,True,
vae_scale1_temp0.8_seed42_0063,91,True,True,False,False,WP_479716902.1,0.9861111111111112,0.7912087912087912,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5714285714285714,0.17582417582417584,0.2087912087912088,0.03296703296703297,0.3076923076923077,-0.02197802197802198,0.7538461538461538,True,
vae_scale1_temp0.8_seed42_0064,74,True,True,False,False,WP_009626980.1,1.0,0.9594594594594594,0.9861111111111112,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5540540540540541,0.20270270270270271,0.21621621621621623,0.04054054054054054,0.32432432432432434,-0.04054054054054054,0.6864864864864866,True,
vae_scale1_temp0.8_seed42_0065,91,True,True,False,False,WP_488739600.1,0.8,0.6593406593406593,0.8333333333333334,True,,,,,,,,,58,0.7586206896551724,0.896551724137931,0.6703296703296703,0.21978021978021978,0.12087912087912088,0.07692307692307693,0.4065934065934066,-0.08791208791208792,1.0780219780219782,True,
vae_scale1_temp0.8_seed42_0066,60,True,True,False,False,WP_036534731.1,0.9636363636363636,0.9166666666666666,0.7638888888888888,False,,,,,,,,,53,0.9433962264150944,0.9622641509433962,0.5833333333333334,0.21666666666666667,0.13333333333333333,0.05,0.36666666666666664,-0.05,0.6950000000000001,True,
vae_scale1_temp0.8_seed42_0067,91,True,True,False,False,WP_017803924.1,0.7931034482758621,0.6373626373626373,0.8169014084507042,True,,,,,,,,,58,0.7241379310344828,0.896551724137931,0.5714285714285714,0.23076923076923078,0.15384615384615385,0.03296703296703297,0.4175824175824176,-0.054945054945054944,0.8505494505494506,True,
vae_scale1_temp0.8_seed42_0068,72,True,True,False,False,WP_193963479.1,0.9859154929577465,0.9861111111111112,0.9861111111111112,False,,,,,,,,,69,0.9420289855072463,0.9855072463768116,0.5972222222222222,0.20833333333333334,0.18055555555555555,0.05555555555555555,0.3472222222222222,-0.041666666666666664,0.7486111111111111,True,
vae_scale1_temp0.8_seed42_0069,91,True,True,False,False,WP_330936551.1,0.7884615384615384,0.5714285714285714,0.8813559322033898,True,,,,,,,,,52,0.75,0.9038461538461539,0.6263736263736264,0.17582417582417584,0.13186813186813187,0.03296703296703297,0.3516483516483517,-0.06593406593406594,1.1318681318681318,True,
vae_scale1_temp0.8_seed42_0070,74,True,True,False,False,AOC53260.1,0.9830508474576272,0.7972972972972973,0.9833333333333333,False,,,,,,,,,58,0.9655172413793104,0.9827586206896551,0.6486486486486487,0.21621621621621623,0.10810810810810811,0.04054054054054054,0.3783783783783784,-0.05405405405405406,1.085135135135135,True,
vae_scale1_temp0.8_seed42_0071,91,True,True,False,False,WP_330936551.1,0.875,0.5274725274725275,0.8135593220338984,True,,,,,,,,,48,0.8541666666666666,0.9375,0.6043956043956044,0.17582417582417584,0.1978021978021978,0.054945054945054944,0.37362637362637363,-0.04395604395604396,0.8758241758241758,True,
vae_scale1_temp0.8_seed42_0072,91,True,True,False,False,WP_017803924.1,0.703125,0.7032967032967034,0.9014084507042254,True,,,,,,,,,63,0.6507936507936508,0.8888888888888888,0.5274725274725275,0.2857142857142857,0.13186813186813187,0.02197802197802198,0.37362637362637363,-0.04395604395604396,0.6857142857142857,True,
vae_scale1_temp0.8_seed42_0073,91,True,True,False,False,AOC53260.1,0.8846153846153846,0.5714285714285714,0.8666666666666667,True,,,,,,,,,51,0.9411764705882353,0.9607843137254902,0.6373626373626373,0.24175824175824176,0.0989010989010989,0.054945054945054944,0.4175824175824176,-0.02197802197802198,1.0637362637362637,True,
vae_scale1_temp0.8_seed42_0074,59,True,True,False,False,WP_036534731.1,1.0,0.8813559322033898,0.7222222222222222,False,,,,,,,,,50,0.98,0.98,0.6440677966101694,0.15254237288135594,0.13559322033898305,0.05084745762711865,0.3559322033898305,-0.01694915254237288,1.1355932203389831,True,
vae_scale1_temp0.8_seed42_0075,91,True,True,False,False,AOC53260.1,0.9642857142857143,0.6153846153846154,0.9333333333333333,False,,,,,,,,,55,0.9818181818181818,1.0,0.6483516483516484,0.23076923076923078,0.0989010989010989,0.054945054945054944,0.4065934065934066,-0.03296703296703297,1.067032967032967,True,
vae_scale1_temp0.8_seed42_0076,91,True,True,False,False,AOC53260.1,0.96,0.5494505494505495,0.8333333333333334,False,,,,,,,,,50,0.96,0.98,0.6593406593406593,0.24175824175824176,0.07692307692307693,0.054945054945054944,0.42857142857142855,-0.06593406593406594,1.1846153846153846,True,
vae_scale1_temp0.8_seed42_0077,91,True,True,False,False,WP_330936551.1,0.7959183673469388,0.5384615384615384,0.8305084745762712,True,,,,,,,,,49,0.7959183673469388,0.8571428571428571,0.6263736263736264,0.16483516483516483,0.21978021978021978,0.08791208791208792,0.38461538461538464,-0.03296703296703297,0.8582417582417582,True,
vae_scale1_temp0.8_seed42_0078,72,True,True,False,False,WP_190483017.1,0.9861111111111112,1.0,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5833333333333334,0.20833333333333334,0.18055555555555555,0.041666666666666664,0.3611111111111111,-0.041666666666666664,0.7902777777777777,True,
vae_scale1_temp0.8_seed42_0079,85,True,True,False,False,WP_323244924.1,0.8813559322033898,0.6941176470588235,0.8428571428571429,True,,,,,,,,,58,0.8448275862068966,0.9137931034482759,0.6941176470588235,0.2,0.08235294117647059,0.03529411764705882,0.35294117647058826,-0.08235294117647059,1.3376470588235294,True,
vae_scale1_temp0.8_seed42_0080,91,True,True,False,False,WP_193963479.1,1.0,0.7912087912087912,1.0,False,,,,,,,,,70,0.9571428571428572,0.9857142857142858,0.5934065934065934,0.2087912087912088,0.16483516483516483,0.03296703296703297,0.3516483516483517,-0.03296703296703297,0.9054945054945056,True,
vae_scale1_temp0.8_seed42_0081,59,True,True,False,False,WP_162425313.1,0.9245283018867925,0.8983050847457628,0.7361111111111112,True,,,,,,,,,51,0.8627450980392157,0.9607843137254902,0.6271186440677966,0.1694915254237288,0.15254237288135594,0.03389830508474576,0.3220338983050847,-0.06779661016949153,1.0423728813559323,True,
vae_scale1_temp0.8_seed42_0082,74,True,True,False,False,WP_330936551.1,0.9830508474576272,0.7972972972972973,1.0,False,,,,,,,,,58,0.9482758620689655,0.9827586206896551,0.5945945945945946,0.21621621621621623,0.14864864864864866,0.04054054054054054,0.35135135135135137,-0.02702702702702703,0.8797297297297296,True,
vae_scale1_temp0.8_seed42_0083,72,True,True,False,False,WP_261225443.1,0.9861111111111112,1.0,0.96,False,,,,,,,,,68,0.9852941176470589,1.0,0.5972222222222222,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.3472222222222222,-0.041666666666666664,0.8333333333333334,True,
vae_scale1_temp0.8_seed42_0084,75,True,True,False,False,WP_458646425.1,0.9824561403508771,0.76,0.6263736263736264,False,,,,,,,,,51,1.0,0.9803921568627451,0.6266666666666667,0.22666666666666666,0.10666666666666667,0.06666666666666667,0.37333333333333335,-0.06666666666666667,0.92,True,
